Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,40.3770124521921,40.8169239695851,41.2474883349662,41.6669177928675,42.0763403652582,42.4778391720293,42.8759883072861,43.2754894684987,43.6793484880748,44.088422715569,44.5027721150378,44.9215711083438,45.3400587623411,45.7528764478611,46.1555530910984,46.5439113605504,46.9150058993011,47.2692565722298,47.6065948231844,47.9270213098064,48.2346233659472,48.5237527406373,48.7974860265022,49.0543435795605,49.290026601038,49.4954032032937,49.6589589096254,49.7748241596067,49.8434333573713,49.8732038682282,49.8772041341592,49.8732094331692,49.8720928348779,49.8810008910942,49.8993215428742,49.9272308732867,49.9690748531154,50.0367378912949,50.1435299001349,50.3047616108851,50.5397008145372,50.8662517837044,51.2911462547755,51.8130902286396,52.4240620140062,53.1115141838235,53.859527935286,54.641524255083,55.4300875634602,56.2043185446082,56.943945265329,57.6367659092251,58.283936276194,58.8845423720576,59.4365146147731,59.9391429673194,60.3948379885855,,
Trinidad and Tobago,TTO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,62.625,63.217,63.723,64.125,64.422,64.621,64.742,64.822,64.892,64.973,65.081,65.228,65.407,65.61,65.833,66.067,66.3,66.519,66.714,66.882,67.022,67.138,67.239,67.335,67.428,67.523,67.62,67.719,67.817,67.914,68.007,68.094,68.171,68.238,68.296,68.344,68.384,68.419,68.452,68.489,68.532,68.584,68.648,68.724,68.816,68.927,69.06,69.214,69.384,69.567,69.756,69.942,70.118,70.28,70.426,70.556,70.673,,
Tunisia,TUN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,42.021,42.656,43.351,44.109,44.931,45.82,46.78,47.804,48.881,50,51.145,52.3,53.452,54.591,55.705,56.795,57.867,58.929,59.98,61.01,62,62.925,63.771,64.532,65.214,65.834,66.417,66.991,67.576,68.176,68.788,69.401,69.99,70.54,71.043,71.496,71.898,72.259,72.586,72.883,73.155,73.402,73.629,73.836,74.026,74.2,74.352,74.483,74.595,74.695,74.793,74.9,75.023,75.167,75.335,75.525,75.731,,
Turkey,TUR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,45.369,46.093,46.83,47.573,48.312,49.035,49.733,50.406,51.053,51.678,52.286,52.887,53.492,54.109,54.741,55.387,56.046,56.709,57.37,58.023,58.667,59.297,59.915,60.52,61.111,61.682,62.231,62.758,63.266,63.763,64.256,64.757,65.275,65.815,66.377,66.963,67.57,68.189,68.807,69.417,70.008,70.571,71.102,71.6,72.06,72.481,72.866,73.219,73.549,73.859,74.154,74.437,74.711,74.977,75.239,75.498,75.755,,
Tuvalu,TUV,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tanzania,TZA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,43.686,43.94,44.195,44.456,44.731,45.022,45.33,45.654,45.993,46.345,46.718,47.119,47.546,47.992,48.447,48.891,49.306,49.675,49.987,50.237,50.429,50.576,50.692,50.788,50.863,50.904,50.888,50.803,50.651,50.447,50.206,49.953,49.719,49.54,49.444,49.46,49.609,49.889,50.297,50.831,51.493,52.281,53.173,54.142,55.161,56.196,57.218,58.209,59.156,60.048,60.893,61.713,62.528,63.348,64.163,64.95,65.675,,
Uganda,UGA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,43.991,44.568,45.156,45.748,46.332,46.891,47.407,47.865,48.258,48.578,48.827,49.01,49.142,49.236,49.301,49.347,49.384,49.412,49.426,49.419,49.374,49.272,49.096,48.842,48.512,48.104,47.625,47.097,46.549,46.012,45.509,45.058,44.676,44.388,44.223,44.22,44.415,44.811,45.397,46.16,47.077,48.12,49.242,50.394,51.538,52.64,53.681,54.66,55.574,56.409,57.153,57.796,58.347,58.819,59.224,59.575,59.889,,
Ukraine,UKR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,68.2995365853659,68.7638536585366,69.1460975609756,69.4577073170732,69.7082195121951,69.9056341463415,70.0565365853659,70.1611219512195,70.2230731707317,70.2475609756098,70.2352195121951,70.1826341463415,70.0908536585366,69.9629268292683,69.8088536585366,69.6346341463415,69.4461707317073,69.2534390243902,69.0709024390244,68.9151219512195,68.8178292682927,68.8108292682927,68.901243902439,69.0774878048781,69.3173414634146,69.5747804878049,69.791243902439,70.4951219512195,70.4975609756098,70.5390243902439,70.1365853658537,68.8780487804878,69.0682926829269,68.4756097560976,67.8385365853659,67.1370731707317,66.8878048780488,67.2953658536585,67.9887804878049,68.2134146341463,67.859512195122,68.2870731707317,68.2756097560976,68.2107317073171,68.1853658536585,67.9568292682927,68.0775609756098,68.2221951219512,68.2514634146342,69.19,70.2653658536586,70.8092682926829,70.9441463414634,71.159512195122,71.1865853658537,71.189512195122,71.4763414634146,,
Upper middle income,UMC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,49.5143922669332,50.0373561898401,50.7005485471229,51.5602932075425,52.6536416875966,53.9196736377547,55.2691180296231,56.6210433224308,57.895032429234,59.0256575677309,60.0376965012218,60.8943932876126,61.6193183774928,62.2999056657118,62.9301480570822,63.455144120106,63.9673799356124,64.4337062736107,64.8623032917998,65.2228270469042,65.5838188428859,65.9343907420942,66.2877036278956,66.5833993856087,66.8471966831222,67.1872087599625,67.5900054826483,67.8539782692374,68.1033426506424,68.3112798343437,68.5073333087746,68.6906307139762,68.7649053532548,68.8195126569228,68.9959557320353,69.2394471637589,69.5696541904713,69.9160977528952,70.2462493941434,70.5108919724169,70.8273296477611,71.160642308719,71.4749870541955,71.7946541487519,72.1303351392015,72.4205288506414,72.768119823519,73.0834081711375,73.3561712354907,73.6538065259833,73.8936137851468,74.1790198545248,74.4235102280132,74.6679533053731,74.8768031104745,75.0888384917493,75.2906209723914,,
Uruguay,URY,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,67.782,68.006,68.197,68.347,68.454,68.521,68.554,68.568,68.576,68.589,68.617,68.664,68.732,68.823,68.939,69.087,69.269,69.482,69.721,69.981,70.255,70.535,70.814,71.085,71.343,71.584,71.805,72.009,72.203,72.388,72.571,72.758,72.954,73.161,73.381,73.613,73.854,74.098,74.341,74.577,74.805,75.022,75.229,75.427,75.614,75.792,75.961,76.124,76.282,76.436,76.588,76.739,76.89,77.04,77.19,77.341,77.493,,
United States,USA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.7707317073171,70.2707317073171,70.119512195122,69.9170731707317,70.1658536585366,70.2146341463415,70.2121951219512,70.5609756097561,69.9512195121951,70.5073170731708,70.8073170731707,71.1073170731707,71.1560975609756,71.3560975609756,71.9560975609756,72.6048780487805,72.8560975609756,73.2560975609756,73.3560975609756,73.8048780487805,73.609756097561,74.009756097561,74.3609756097561,74.4634146341463,74.5634146341464,74.5634146341464,74.6146341463415,74.7658536585366,74.7658536585366,75.0170731707317,75.2146341463415,75.3658536585366,75.6170731707317,75.419512195122,75.619512195122,75.6219512195122,76.0268292682927,76.4292682926829,76.5804878048781,76.5829268292683,76.6365853658537,76.8365853658537,76.9365853658537,77.0365853658537,77.4878048780488,77.4878048780488,77.6878048780488,77.9878048780488,78.0390243902439,78.390243902439,78.5414634146342,78.6414634146341,78.7414634146342,78.7414634146342,78.8414634146341,78.690243902439,78.690243902439,,
Uzbekistan,UZB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,58.835,59.21,59.588,59.968,60.347,60.721,61.087,61.441,61.778,62.097,62.391,62.659,62.902,63.125,63.331,63.53,63.728,63.934,64.152,64.384,64.637,64.913,65.206,65.504,65.795,66.058,66.269,66.415,66.495,66.512,66.481,66.424,66.368,66.336,66.343,66.396,66.494,66.626,66.782,66.959,67.154,67.366,67.594,67.837,68.094,68.367,68.663,68.982,69.319,69.665,70.005,70.322,70.604,70.844,71.039,71.192,71.314,,
St. Vincent and the Grenadines,VCT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,58.03,59.134,60.176,61.124,61.96,62.677,63.286,63.815,64.289,64.718,65.1,65.431,65.707,65.933,66.122,66.297,66.481,66.69,66.935,67.219,67.537,67.874,68.21,68.528,68.819,69.083,69.322,69.545,69.758,69.958,70.14,70.298,70.425,70.52,70.585,70.62,70.628,70.618,70.6,70.587,70.593,70.635,70.719,70.846,71.014,71.218,71.446,71.683,71.914,72.13,72.327,72.501,72.657,72.802,72.935,73.06,73.179,,
"Venezuela, RB",VEN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,59.253,59.829,60.395,60.948,61.488,62.017,62.539,63.056,63.57,64.076,64.569,65.041,65.485,65.899,66.279,66.63,66.956,67.265,67.56,67.844,68.114,68.365,68.593,68.795,68.975,69.133,69.274,69.403,69.529,69.659,69.804,69.971,70.165,70.384,70.628,70.893,71.176,71.465,71.752,72.027,72.281,72.507,72.704,72.872,73.015,73.134,73.235,73.327,73.419,73.516,73.625,73.748,73.885,74.035,74.196,74.367,74.545,,
British Virgin Islands,VGB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,66.2248536585366,66.4879756097561,66.7410975609756,66.9962195121951,67.2603658536585,67.540512195122,67.8351219512195,68.1381951219512,68.4427317073171,68.7482195121951,69.0511951219512,69.3511463414634,69.6466097560976,69.9355853658537,70.2175853658537,70.4900731707317,70.7505365853659,70.9999268292683,71.239243902439,71.4709756097561,71.7001219512195,71.9307073170732,72.166243902439,72.410243902439,72.6622195121951,72.9221707317073,73.1870487804878,73.4538536585366,73.7175853658537,73.978243902439,74.2358536585366,74.4919512195122,74.7470487804878,75.0026585365854,75.2572926829268,75.5099268292683,75.7590243902439,76.0025365853659,76.2369756097561,76.4618536585366,76.619512195122,77.6731707317073,77.6219512195122,77.5731707317073,77.8731707317073,77.4219512195122,78.4756097560976,76.8609756097561,77.2634146341463,77.6146341463415,77.9658536585366,78.4170731707317,78.6682926829268,78.8682926829268,78.9682926829268,79.1682926829268,79.2682926829268,,
Vietnam,VNM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,59.041,59.722,60.391,61.024,61.585,61.968,62.042,61.773,61.192,60.391,59.571,58.989,58.835,59.214,60.123,61.458,63.021,64.559,65.871,66.877,67.553,67.953,68.214,68.45,68.699,68.982,69.3,69.626,69.94,70.242,70.536,70.826,71.113,71.399,71.685,71.968,72.248,72.519,72.781,73.03,73.265,73.487,73.695,73.893,74.082,74.263,74.438,74.609,74.777,74.946,75.117,75.294,75.476,75.663,75.855,76.052,76.253,,
Vanuatu,VUT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,46.441,47.044,47.648,48.251,48.853,49.452,50.047,50.635,51.217,51.795,52.369,52.943,53.52,54.101,54.688,55.283,55.89,56.506,57.125,57.743,58.348,58.929,59.477,59.989,60.467,60.916,61.346,61.768,62.194,62.628,63.072,63.527,63.986,64.444,64.897,65.345,65.784,66.214,66.634,67.043,67.438,67.82,68.189,68.545,68.889,69.221,69.541,69.852,70.152,70.442,70.721,70.988,71.241,71.481,71.709,71.925,72.133,,
World,WLD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,52.5716582758048,53.0774728325625,53.5015977154438,54.0355302062577,54.7152220840023,55.3845267792003,56.1254252444584,56.8396020348807,57.446056535718,58.0603092467296,58.6533482244209,59.1799367063007,59.6653374383996,60.1122364806538,60.604700326805,61.046444528057,61.4626255552456,61.8798775897337,62.2334605403321,62.5879420132018,62.8665870553188,63.1996694054485,63.5172326600558,63.7575261423087,64.0158557206774,64.2667536020301,64.5641490583736,64.8156513445867,65.0220931009529,65.2409179077772,65.4351535994167,65.6238191640542,65.7886194296555,65.915182218966,66.1252280244934,66.3231792265743,66.6127919913952,66.9115240376161,67.1724780323923,67.405722055948,67.6849977963724,67.983615405513,68.2499165643793,68.5243016783887,68.8633377948824,69.136213296664,69.4749754246644,69.7943051807231,70.0834595932327,70.4056046446669,70.6829258238569,70.9718158692994,71.2153439902819,71.4601348728572,71.6941340330603,71.8571267618128,72.0353369349926,,
Samoa,WSM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,49.748,50.249,50.75,51.252,51.756,52.261,52.766,53.271,53.774,54.276,54.777,55.278,55.778,56.278,56.779,57.281,57.784,58.288,58.792,59.295,59.797,60.296,60.791,61.283,61.772,62.265,62.764,63.273,63.792,64.319,64.851,65.384,65.91,66.424,66.919,67.389,67.827,68.234,68.612,68.967,69.305,69.637,69.97,70.314,70.673,71.051,71.451,71.866,72.288,72.71,73.122,73.513,73.875,74.206,74.504,74.77,75.013,,
Kosovo,XKX,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,,,,,,,,,,,,,,,,,,,,,,65.8975609756097,66.1975609756098,66.3975609756098,66.5975609756098,66.7975609756098,66.9975609756098,67.1975609756098,67.3975609756098,67.5487804878049,67.7487804878049,67.9487804878049,68.1,68.2487804878049,68.4,68.5512195121951,68.7,68.8512195121951,68.9512195121951,66.9512195121951,67.9512195121951,67.9975609756098,67.9439024390244,68.1951219512195,68.4463414634146,68.6951219512195,68.9463414634146,69.1975609756098,69.3975609756097,69.6487804878049,69.9,70.1487804878049,70.4975609756098,70.7975609756098,71.0975609756098,71.3463414634146,71.6463414634146,,
"Yemen, Rep.",YEM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,34.361,34.471,34.739,35.187,35.815,36.597,37.488,38.427,39.366,40.28,41.161,42.017,42.878,43.763,44.676,45.62,46.597,47.599,48.614,49.63,50.636,51.621,52.577,53.489,54.346,55.133,55.837,56.46,57.004,57.475,57.877,58.22,58.519,58.787,59.036,59.275,59.504,59.724,59.939,60.155,60.382,60.631,60.903,61.2,61.52,61.857,62.205,62.552,62.888,63.208,63.508,63.786,64.046,64.291,64.523,64.743,64.953,,
South Africa,ZAF,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,52.215,52.559,52.894,53.229,53.571,53.926,54.301,54.691,55.085,55.478,55.852,56.192,56.485,56.728,56.924,57.075,57.191,57.291,57.397,57.526,57.704,57.957,58.287,58.69,59.154,59.668,60.219,60.773,61.291,61.734,62.062,62.239,62.251,62.092,61.756,61.226,60.49,59.58,58.548,57.45,56.341,55.273,54.299,53.481,52.878,52.567,52.614,53.01,53.72,54.701,55.888,57.201,58.545,59.83,60.993,61.981,62.774,,
Zambia,ZMB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,45.124,45.502,45.869,46.225,46.574,46.929,47.302,47.701,48.127,48.575,49.039,49.51,49.971,50.401,50.78,51.089,51.317,51.456,51.501,51.442,51.265,50.957,50.525,49.986,49.359,48.661,47.913,47.142,46.379,45.658,45.003,44.431,43.948,43.564,43.297,43.166,43.183,43.346,43.653,44.104,44.702,45.448,46.33,47.33,48.432,49.63,50.929,52.313,53.749,55.194,56.588,57.872,59.011,59.982,60.775,61.397,61.874,,
Zimbabwe,ZWE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,51.565,51.938,52.3,52.651,52.993,53.325,53.648,53.965,54.28,54.597,54.92,55.25,55.592,55.948,56.324,56.733,57.194,57.708,58.259,58.828,59.39,59.921,60.386,60.746,60.965,60.999,60.816,60.411,59.794,58.971,57.944,56.72,55.337,53.854,52.329,50.811,49.34,47.955,46.705,45.647,44.841,44.326,44.109,44.188,44.571,45.282,46.344,47.719,49.337,51.122,52.975,54.8,56.516,58.053,59.36,60.398,61.163,,
